,title,year,certificate,duration,genre,rating,description,stars,votes,tiers,anger,disgust,fear,joy,neutral,sadness,surprise
6445,No Estoy Loca,(2018),TV-MA,116 min,"Comedy, Drama",5.8,Carolina discovers that she can't have children the same day that her husband leaves her for her best friend. She attempts suicide and is hospitalized in a psychiatric clinic.,"['Nicolás López', '| ', '    Stars:', 'Paz Bascuñán, ', 'Marcial Tagle, ', 'Antonia Zegers, ', 'Carolina Paulsen']",935,6.0,0.0052062725,0.010212742,0.04654005,0.001322762,0.014126598,0.9179723,0.0046192636
6446,Cristina,(2016),,39 min,"Documentary, Short",7.8,"An intimate journey of a 37-year-old Cristina, as fate brings to her life both a new love and an unbeatable challenge. Determined to pass on a message of hope and a 'live in the now' ...                See full summary »","['Michèle Ohayon', '| ', '    Stars:', 'Bruce Franklin, ', 'Cristina Weigmann']",257,8.0,0.011482191,0.003023621,0.05597926,0.8032405,0.042279754,0.064016916,0.019977774
6447,Maz Jobrani: Immigrant,(2017 TV Special),TV-14,112 min,Comedy,6.7,"In this very funny comedy show, Maz mainly focuses on current political environment especially by telling jokes about Donald Trump and his anti-immigrant politics. During the show he talks ...                See full summary »","['Maz Jobrani', '| ', '    Star:', 'Maz Jobrani']",875,7.0,0.029365078,0.014919656,0.008365557,0.8486721,0.05822134,0.024305936,0.016150242
6448,Mau Jadi Apa?,(2017),,103 min,"Comedy, Drama",7.1,1997. Soleh Solihun successfully entered the University of Padjadjaran. But the ugly campus conditions and their remote location made Soleh doubt his choice.,"['Soleh Solihun, ', 'Monty Tiwa', '| ', '    Stars:', 'Soleh Solihun, ', 'Anggika Bolsterli, ', 'Aurélie Moeremans, ', 'Boris Bokir']",37,8.0,0.017129008,0.6257448,0.2016155,0.014371014,0.01777564,0.12171357,0.0016503923
6449,Autohead,(2016),,97 min,"Crime, Drama",6.0,"A documentary crew starts to make a documentary about an Auto Rickshaw driver in Mumbai. As they dig deeper into his life they discover angst, sexual frustration and paranoia that leads to a terrible end.","['Rohit Mittal', '| ', '    Stars:', 'Deepak Sampat, ', 'Ronjini Chakraborty, ', 'Vikrant Singh, ', 'Jhanvi Dwivedi']",399,6.0,0.05256594,0.07193076,0.810494,0.002050187,0.033600487,0.027201135,0.0021574593
6450,The Hurt Business,(2016),PG-13,107 min,"Documentary, Sport",6.4,"From the producers of 'Bowling for Columbine', 'Fahrenheit 9/11' and 'Generation Iron' comes 'The Hurt Business' which examines the rise of mixed martial arts fighting through the eyes of today's top stars.","['Vlad Yudin', '| ', '    Stars:', 'Luke Adams, ', 'Ben Askren, ', 'Josh Barnett, ', 'Charles Bernick']",947,7.0,0.010880416,0.011280523,0.021145822,0.018548224,0.91446936,0.012589961,0.011085754
6451,Killswitch,(2014),Not Rated,72 min,"Documentary, Drama",7.7,"The Internet is under attack. This award-winning documentary explores the threat Internet censorship imposes on free speech, innovation, and democracy.","['Ali Akbarzadeh', '| ', '    Stars:', 'Lawrence Lessig, ', 'Tim Wu, ', 'Peter Ludlow']",638,8.0,0.054763928,0.013805056,0.9009059,0.0009470222,0.017494377,0.008961692,0.003122076
6452,Santa Clarita Diet: I Love Bodies,(2018 Video),,1 min,"Short, Comedy",8.1,Add a Plot,['Matt T. Sample'],9,9.0,0.014831012,0.0033326647,0.0033610032,0.007689097,0.946936,0.008139871,0.015710289
6453,Joanna Lumley's Trans-Siberian Adventure,(2015),,,Documentary,7.8,"Joanna Lumley takes a trip on the Trans-Siberian Express, a trip from Hong Kong to Moscow.",['Joanna Lumley'],288,8.0,0.0056968844,0.007294858,0.07539227,0.28656828,0.476186,0.0216081,0.12725359
6454,The Celebrity Plastic Surgeons of Beverly Hills,(2016– ),,20 min,Reality-TV,5.1,"Plastic surgeons to Hollywood. Drs. Robert Rey and Jason Diamond are joined by Dr. David Amron, Dr. Kevin Sands, & Dr. Craig Ziering. Reality tv that follows the lives of four of the best ...                See full summary »","['Robert M. Rey, ', 'David Amron, ', 'Jason Diamond, ', 'Kevin Sands']",62,6.0,0.031636402,0.004789514,0.059894167,0.4876142,0.2676534,0.044537075,0.103875265
6455,Space Racers,(2014– ),TV-Y,22 min,"Animation, Family, Sci-Fi",7.4,"Join the students at Stardust Space Academy, while they go on missions to learn new facts while having fun. With engaging and fun characters the leader of the Space Racers, and Hawk.","['Rick Zieff, ', ""Joey D'Auria, "", 'Yuri Lowenthal, ', 'Phil Lollar']",82,8.0,0.0059673074,0.0048829243,0.00082887965,0.72243214,0.24959898,0.004576369,0.011713419
6456,Patton Oswalt: Annihilation,(2017 TV Special),TV-MA,66 min,Comedy,7.2,"Patton Oswalt, despite a personal tragedy, produces his best standup yet. Focusing on the tribulations of the Trump era and life after the loss of a loved one, Oswalt continues his journey to contribute joy to the world.","['Bobcat Goldthwait', '| ', '    Star:', 'Patton Oswalt']","2,410",8.0,0.002186656,0.0052813324,0.0033006559,0.22352563,0.08239718,0.6779344,0.0053741722
6457,The Tapes,(2020),,,"Drama, Mystery",6.7,"The year is 1999. In a cold sleepy town in the Philippine mountains, Officer Sonny Cruz begins receiving mysterious voyeuristic videotapes of a missing woman who vanished three years prior....                See full summary »","['Sam Milby, ', 'Yassi Pressman, ', 'Ricky Davao, ', 'Felix Roco']",8,7.0,0.011539174,0.0045221015,0.77362186,0.011234705,0.03112517,0.09107441,0.07688253
6458,Ugly Duckling Series: Boy's Paradise,(2015),,60 min,"Drama, Romance",7.2,"Happily living alone in her family's pension, Mami vows to die before dating a man, after her mother catches on to her secret girl crush. So her mother rents out the house to three guys in ...                See full summary »","['Esther Supreeleela, ', 'Korn Khunatipapisiri, ', 'Kitkasem McFadden, ', 'Sean Jindachot']",22,8.0,0.011549218,0.004298254,0.043313053,0.03828715,0.015934728,0.8704965,0.016121121
6459,Russell Howard: Recalibrate,(2017 TV Special),TV-MA,69 min,Comedy,7.4,"Comedian Russell Howard brings his manic energy to a new stand-up special that tackles politics, childhood and why he's a jerk.","['Russell Howard', '| ', '    Star:', 'Russell Howard']","1,646",8.0,0.42614213,0.10028842,0.008154961,0.02452118,0.39334923,0.01634911,0.03119501
6460,Flowering Heart,(2016– ),TV-Y7,12 min,"Animation, Action, Adventure",7.2,"Jin Ari, the main character, is a cheerful 12 year old girl that loves art, fashion, beauty and making people happy. With her friends Sunwoo Min, a tomboy, and U Suha, a proper lady, they ...                See full summary »","['Nancy Kim, ', 'Jacqueline Youn, ', 'Dami Lee, ', 'Anna Paik']",49,8.0,0.0035693713,0.0020667051,0.0007495408,0.9596308,0.019344408,0.011111832,0.0035271815
6461,Bloody Chainsaw Girl,(2016),,76 min,"Action, Horror",4.5,Giko Nokomura is a delinquent girl and a senior in middle school. She struggles to kill zombies who were her classmates.,"['Hiroki Yamaguchi', '| ', '    Stars:', 'Mizuho Abe, ', 'Seijirô Nakamura, ', 'Ray Nishimura, ', 'Kayako Okuda']",241,5.0,0.053665616,0.20653287,0.015412715,0.0092985695,0.69657993,0.014749862,0.0037603818
6462,Bill Hicks: Sane Man,(1989 Video),Not Rated,81 min,"Documentary, Comedy",8.3,"Comedian Bill Hicks performs a live stand-up show in Austin, Texas.","['Kevin Booth, ', 'David Johndrow', '| ', '    Star:', 'Bill Hicks']","2,382",9.0,0.00538134,0.012721538,0.0035045184,0.8566087,0.09834983,0.00678561,0.016648475
6463,Shaolin Martial Arts,(1974),R,106 min,"Action, Drama",6.8,"When the ruling dynasty in China sends soldiers to destroy the Shaolin Temple, students use their martial arts to defend the school.","['Cheh Chang', '| ', '    Stars:', 'Sheng Fu, ', 'Kuan-Chun Chi, ', 'Yi Ling Chen, ', 'Chia-Hui Liu']",407,7.0,0.28739026,0.6776094,0.007532127,0.002048452,0.02119876,0.0029559128,0.0012651272
6464,BORDER2 Shokuzai,(2017 TV Movie),,,Drama,7.1,"Picking up from ""Border"" supernatural thriller drama, As the justice he dealt return to haunt him, the boundaries between good and evil become even more blurred.","['Kazuki Kaneshiro', '| ', '    Stars:', 'Munetaka Aoki, ', ""Ken'ichi Endô, "", 'Arata Furuta, ', 'Kenta Hamano']",176,8.0,0.0019347363,0.0054728976,0.977918,0.001093702,0.007001888,0.0047385287,0.0018402651
6465,Demon Inside,(2013),,93 min,"Horror, Thriller",4.8,"Marta used to be a recognized and successful psychic, but after a dramatic experience, she loses faith in her gift and develops agoraphobia. She couldn't see the devilish side of her rapist...                See full summary »","['Alfonso Pineda Ulloa', '| ', '    Stars:', 'Paz Vega, ', 'Johanna Murillo, ', 'Alfonso Herrera, ', 'Maya Zapata']",717,5.0,0.01469099,0.0070899837,0.8173879,0.015114388,0.013980011,0.110841684,0.020894993
6466,Clash of the Dinosaurs,(2009),TV-PG,44 min,"Documentary, History",6.3,"Dinosaurs were the ultimate prehistoric survival machines, ruling the earth for 120 Million years. Until now we've seen them as skeletons and robotic models. Dino Body takes a new look at ...                See full summary »","['Jason Hildebrandt, ', 'Robert Bakker, ', 'Thomas Holtz, ', 'Peter L. Larson']",215,7.0,0.08114199,0.05084273,0.12904687,0.05655898,0.47443745,0.061456606,0.14651535
6467,10 000 timmar,(2014),,94 min,Comedy,4.4,"When he wins the lottery, an ordinary guy quits his job to pursue his dream of becoming a pro soccer player by devoting 10,000 hours to training.","['Joachim Hedén', '| ', '    Stars:', 'Peter Magnusson, ', 'Karin Lithman, ', 'Özz Nûjen, ', 'Mathilda von Essen']","1,070",5.0,0.18903059,0.15921798,0.0032854367,0.055811036,0.5643395,0.018782912,0.0095325075
6468,Misfit 2,(2019),,81 min,Comedy,4.9,A talented singer and her singer-songwriter boyfriend get the chance to represent their school in the biggest music competition for students in which the grand prize is a record deal. But ...                See full summary »,"['Erwin van den Eshof', '| ', '    Stars:', 'Djamila, ', 'Niek Roozen, ', 'Bente Fokkens, ', 'Jolijn Henneman']",149,5.0,0.06148894,0.014581294,0.039889645,0.2534917,0.08125589,0.4034057,0.14588675
6469,Night on Earth: Shot in the Dark,(2020),,59 min,Documentary,7.7,"This look behind the scenes shows how worldwide camera crews climbed, dived and froze to capture the documentary's groundbreaking night footage.""","['Alessandra Mastronardi, ', 'Beren Saat, ', 'Samira Wiley']",316,8.0,0.033395525,0.038922824,0.074401386,0.003960759,0.77365905,0.010351419,0.06530911
6470,The Ultimate Braai Master,(2012– ),,45 min,Reality-TV,8.0,A South African team competition on open fire cooking.,"['Greg Gilowey, ', 'Karl Tessendorf, ', 'Justin Bonello']",39,8.0,0.21155556,0.68416595,0.07259909,0.0127825225,0.009655359,0.0036086903,0.005632873
6471,Revenge of the Electric Car,(2011),PG-13,90 min,Documentary,7.1,"Director Chris Paine takes his film crew behind the closed doors of Nissan, GM, and the Silicon Valley start-up Tesla Motors to chronicle the story of the global resurgence of electric cars.","['Chris Paine', '| ', '    Stars:', 'Tim Robbins, ', 'Dan Neil, ', 'Danny DeVito, ', 'Ray Wert']","1,867",8.0,0.011958727,0.015601161,0.037084155,0.043068644,0.8480928,0.0079841865,0.036210306
6472,The Wedding Coach,(2021– ),TV-MA,,"Comedy, Reality-TV",4.9,Former bride and forever comedian Jamie Lee shares her irreverent yet practical tips and tricks for wedding planning with struggling lovebirds.,"['Jamie Lee, ', 'Fortune Feimster, ', 'Jon Gabrus']",92,5.0,0.014289231,0.060452,0.010140943,0.28203055,0.28023237,0.33958867,0.013266217
6473,Carga Máxima,,,,"Action, Crime, Drama",,"A truck racing driver who starts driving in the service of a cargo theft gang in order to keep his team. Now, he will have to fight his way out of the criminal world.","['Tomas Portella', '| ', '    Stars:', 'Milhem Cortaz, ', 'Evandro Mesquita, ', 'Thiago Martins, ', 'Raphael Logam']",,,0.1284422,0.6757236,0.011537568,0.002068547,0.16291638,0.016891178,0.0024204815
6474,The Vince Staples Show,,,,"Biography, Comedy",,"Loosely follows Vince Staples' real life, his career as rapper and actor.",['Vince Staples'],,,0.0047920397,0.007113721,0.0042921347,0.005924706,0.94979626,0.013823512,0.014257626
6475,The Silence,(III) (2015),TV-MA,91 min,Drama,7.2,"While travelling on a local Mumbai train, Chinni witnesses a shocking incidence of a woman being molested which triggers a traumatic childhood memory that haunts her.","['Gajendra Ahire', '| ', '    Stars:', 'Sonam Arora, ', 'Mugdha Chaphekar, ', 'Mihiresh Joshi, ', 'Kadambari Kadam']",310,8.0,0.005324543,0.5208034,0.42047894,0.002224957,0.006336148,0.010211275,0.034620844
6476,Hong Kong West Side Stories,(I) (2019),,,"Comedy, Drama",7.4,"A dark comedy reflecting truth of happening in Hong Kong in every single second. Liars, traps, the craziness of Hkese living in this twisted society.","['Louis Cheung, ', 'Singh Hartihan Bitto, ', 'Myolie Wu, ', 'Siu-Kiu To']",100,8.0,0.037814293,0.5109427,0.1855521,0.060441036,0.120576434,0.06243599,0.022237476
6477,Sakura Wars: The Animation,(2020– ),,,"Animation, Action, Sci-Fi",6.1,"An anime series followup to Sakura Wars (2019), members of the Imperial Combat Revue must protect a young girl named Klara, the sole survivor of her combat troupe and whom posses some mysterious powers.","['Amber Lee Connors, ', 'Saori Hayami, ', 'Lindsay Seidel, ', 'Ayane Sakura']",59,7.0,0.03668893,0.09226214,0.103455886,0.29438415,0.44051704,0.016163351,0.016528508
6478,Dating Around: Brazil,(2020– ),TV-14,,"Reality-TV, Romance",5.3,"People from different genders and sexual orientations leave dating apps in order to seek a new love in São Paulo, face to face.",['Dieter Truppel'],134,6.0,0.031385917,0.029303517,0.013752607,0.051984657,0.8560859,0.013410212,0.004077246
6479,Whitney Cummings: Money Shot,(2010 TV Special),TV-MA,48 min,"Documentary, Comedy",6.2,"Money Shot finds Cummings riffing on a wide range of topics chiefly, the differences between men and women and how both tend to behave in relationships.","['John Fortenberry', '| ', '    Star:', 'Whitney Cummings']",940,7.0,0.014238966,0.06026898,0.0016420176,0.0056534526,0.9011861,0.0058129258,0.0111975605
6480,Lovely Horribly,(2018),,35 min,"Comedy, Drama, Horror",6.3,"Philip and Eul-Soon seem to share fate. If one person is happy, the other person is unhappy. Philip is a top star. Eul-Soon is drama series screenwriter. They begin to work together for a ...                See full summary »","['Song Ji-Hyo, ', 'Shi-hoo Park, ', 'Jung Soon-won, ', 'Kim Young-woong']",303,7.0,0.038119815,0.017157799,0.02538368,0.08933689,0.06906602,0.7406529,0.020282932
6481,Civic,(2022),,20 min,"Short, Drama",,Add a Plot,"['Dwayne LeBlanc', '| ', '    Stars:', 'Barrington Darius, ', 'Maurice Powell, ', 'Courtney Gabrielle Williams']",,,0.014831012,0.0033326647,0.0033610032,0.007689097,0.946936,0.008139871,0.015710289
6482,Kulari ke Pantai,(2018),TV-G,112 min,"Adventure, Comedy, Family",7.7,Two girls in their preteens embark on a road trip with one of the girl's mother.,"['Riri Riza', '| ', '    Stars:', 'Maisha Kanna, ', ""Lil'li Latisha, "", 'Marsha Timothy, ', 'Varun Tandjung']",253,8.0,0.03687209,0.6827773,0.031232323,0.0061512548,0.22660501,0.012131099,0.0042309966
6483,I Believe in A Thing Called Love,,,,"Comedy, Romance",,"Desi, an overachieving high school senior who decides to use the laws of K-drama romances to land herself a boyfriend.",['Lee Byung-hun'],,,0.113320425,0.12207389,0.00794131,0.21571083,0.44043592,0.056836933,0.043680735
6484,Monty Python's Best Bits (Mostly),(2014),,29 min,"Documentary, Comedy",7.3,"This series is presented by self-confessed Python nut Hugh Bonneville, each show with a group of five famous comedians remembering their favourite Python moments. Each guest chooses a sketch (or two) and it's played with their comments..","['Hugh Bonneville, ', 'Kate Beckinsale, ', 'Jim Carrey, ', 'Simon Pegg']",239,8.0,0.006595769,0.006079051,0.0013218509,0.06424583,0.8755822,0.0042821807,0.041893203
6485,Sisters on Track,(2021),PG,96 min,"Documentary, Sport",5.9,"A coming of age story about hope, belonging, and the metaphorical and literal sisterhood of young athletes Tai, Rainn, and Brooke Sheppard living in New York.","['Tone Grøttjord-Glenne, ', 'Corinne van der Borch', '| ', '    Stars:', 'Rainn Sheppard, ', 'Brooke Sheppard, ', 'Tai Sheppard']",208,6.0,0.0040878244,0.003781953,0.01014034,0.49771008,0.44205058,0.014653495,0.027575789
